frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
191,138.0,[528.852157551767 272.8932539093961 965.3872534832415 520.3405434792923],[678.4518432617188 420.56182861328125 802.1466064453125 450.4569396972656],0.7059698104858398,656XH,0.2809728779651439
192,138.0,[531.3466663691411 277.9539560757054 959.9852835918141 518.7841556907445],[680.6765747070312 420.24810791015625 787.4785766601562 448.0292663574219],0.6962906122207642,L656X,0.18952801552901444
193,138.0,[533.7643511200247 274.2468854752698 955.6540145802933 513.4223113883105],[678.2508544921875 421.50726318359375 795.5033569335938 451.2557678222656],0.6986259818077087,0656XH,0.39048498071650856
194,138.0,[535.0354184945777 286.4399083159549 949.4936356303372 516.3142114925379],[668.6484985351562 421.7912292480469 789.1134643554688 450.57464599609375],0.7030623555183411,L65GXR,0.15504545650721557
195,138.0,[536.2843856983948 302.32460340193467 943.3463359756654 520.0251253039415],[667.3949584960938 423.47979736328125 798.33251953125 455.02862548828125],0.6977149844169617,L658XH,0.1575170178747188
196,138.0,[538.253721914921 312.48526991360256 937.8624496632292 520.1371242017301],[658.7828369140625 424.9665222167969 791.531005859375 454.896484375],0.67730313539505,PL656XH,0.2483598082845152
197,138.0,[540.6153525788862 315.8045605352238 932.7231687660354 518.2160407189181],[661.5852661132812 427.1966857910156 792.7632446289062 457.199951171875],0.7088608145713806,LE56XH,0.1229636982877592
198,138.0,[542.5057930016281 304.82599364136763 929.6353288813463 511.74902327187453],[661.0010986328125 428.3085021972656 787.4993896484375 457.54681396484375],0.7009894251823425,L656XH,0.20980565529503845
199,138.0,[544.5061663796483 299.0953604223459 926.3513198150569 509.54560709053766],[655.1463012695312 427.9058532714844 781.2613525390625 457.0426025390625],0.7084034085273743,L656XH,0.5189883762497386
200,138.0,[546.4221273367613 298.76794533651616 922.5766133055987 510.0009815568626],[651.2620849609375 428.2465515136719 768.4625854492188 457.57977294921875],0.7157797813415527,L656XH,0.5414145115021899
201,138.0,[547.8600032425079 298.8164243312194 918.2488800504516 510.47784846357104],[653.3875122070312 428.0513916015625 780.7914428710938 457.40191650390625],0.7190840244293213,L658XH,0.49458487106696314
202,138.0,[550.0878471327505 312.58325501044897 915.0389328887857 515.8699252085668],[655.2526245117188 428.2636413574219 786.4830322265625 457.5213317871094],0.7211601138114929,PT656KH,0.09975425435263227
203,138.0,[551.1756093158199 313.73822009819247 911.8477658365875 514.1899082918831],[653.3563842773438 427.4949035644531 784.4013061523438 456.9576110839844],0.7019740343093872,PI656KH,0.17722897383595898
204,138.0,[550.9575313623404 311.92494499964346 908.4310849325866 512.9396959962977],[652.8140258789062 429.21331787109375 776.4981079101562 458.2144470214844],0.6502781510353088,PL65OXM,0.07974495962611687
205,138.0,[550.014688637374 313.9074378656281 905.0251097346985 514.8742107180747],[652.4962158203125 430.1377258300781 787.441162109375 460.9250183105469],0.4781469404697418,0L636XH,0.12311168190582644
206,138.0,[548.5919922151268 310.6566872483386 903.6153315153317 515.2210199762089],[669.3482666015625 436.1481018066406 781.4512329101562 462.0545654296875],0.5574129819869995,PL656KH,0.14775913854000458
207,138.0,[545.1782025303579 323.6076622345911 899.278243207529 522.807858850159],[677.0731811523438 442.624755859375 775.6220092773438 466.70477294921875],0.6544793248176575,1656IH,0.2576091318729869
208,138.0,[541.3993349285573 332.776641351683 895.0216001411164 527.7905604031587],[666.2040405273438 443.9894714355469 776.6234741210938 470.72003173828125],0.6546590328216553,L6G6XH,0.07675067376768936
209,138.0,[535.4071088065416 331.4317431666373 889.8098624744682 527.6613118079864],[654.8922729492188 444.5009460449219 765.5052490234375 471.28155517578125],0.6558421850204468,P656XH,0.2933255812905856
210,138.0,[526.9339106712368 325.43588967685525 884.3010286722617 526.5890171565534],[639.4121704101562 446.2410583496094 760.0667724609375 476.7662658691406],0.6924400329589844,KLOS6XH,0.11420448984230487
211,138.0,[517.5711491571765 318.30822024150757 878.5524619230371 524.8554877176646],[636.871337890625 445.5397644042969 748.7853393554688 472.6925048828125],0.6587939858436584,LEG6XH,0.0450926032996218
212,138.0,[505.39353888124424 311.4609987948158 869.0563464978036 522.2352878401255],[627.746337890625 442.5427551269531 736.8084716796875 467.520263671875],0.6387986540794373,656XM,0.16945769619669782
213,138.0,[489.50640890988484 306.76104802462515 855.285383869109 520.1779397069928],[607.2848510742188 433.5517272949219 727.87353515625 462.19659423828125],0.5296493172645569,LA56H,0.013135823105779798
217,277.0,[259.2651060832723 266.58114565986466 919.3851585687785 585.5684511159267],[601.894287109375 417.06396484375 748.2453002929688 451.1114196777344],0.7097181677818298,222,0.05644332244992256
235,277.0,[273.85550868625114 287.5775654797429 762.3797288632159 556.4736243841196],[451.7062072753906 399.66424560546875 582.460693359375 431.9627990722656],0.7251505255699158,044,0.9670770624037377
236,277.0,[273.9800780795721 282.39190944088705 764.2982637648937 552.613440704067],[453.7659912109375 397.1315612792969 584.9094848632812 429.4720153808594],0.7587645053863525,044,0.4847888946533203
237,277.0,[276.34123695475796 280.85232617321753 767.8383438377662 551.8636894779333],[453.2637939453125 394.75677490234375 588.3181762695312 426.1079406738281],0.6716307997703552,044,0.49483892752960285
238,277.0,[280.85994087138175 275.7950723443656 773.8721781013587 548.9298713658994],[459.8587951660156 392.7770080566406 592.2077026367188 420.9156799316406],0.6751614212989807,644,0.8606084898569362
239,277.0,[288.1000594765743 268.0172875339193 782.0596593171355 542.2607127205647],[469.1980895996094 385.79736328125 598.8912353515625 414.8028259277344],0.6186665296554565,644N,0.2261537980496488
240,277.0,[294.64451746279985 260.7528520673983 794.4821331651184 538.7963059174336],[467.6708068847656 376.67138671875 605.8421630859375 410.7886047363281],0.6128281950950623,4644L1,0.30776855600780956
241,277.0,[300.52883703342013 254.15921457698047 805.4016562223405 535.0986281813855],[477.54541015625 370.382080078125 610.17626953125 403.96533203125],0.7498136758804321,4644LI,0.6096217458904553
242,277.0,[308.3647893355473 248.78792130343433 820.4074309556054 531.8330589556572],[479.3975524902344 368.4306945800781 619.6194458007812 401.0069885253906],0.7658456563949585,4644L,0.18293753643429267
243,277.0,[315.0566199316558 242.62652064697176 835.6005980304576 528.231574444186],[496.3958740234375 365.7887878417969 629.9912109375 396.4353942871094],0.6965929865837097,4644LX,0.16817556156460695
244,277.0,[322.17412503149035 238.06973823077305 850.5464677616908 526.1356769162605],[503.8746643066406 361.2412414550781 635.7344360351562 390.0430603027344],0.6901143789291382,4644LX,0.3244533719436291
245,277.0,[326.40783392720647 234.7895487751952 863.7825229122348 524.8404618947493],[507.4954528808594 357.1983642578125 646.4423828125 387.89605712890625],0.6537436246871948,644LI,0.16501828950002614
246,277.0,[330.0741312652017 230.2178820930802 875.2056431278477 523.0975215564877],[512.4066162109375 353.93804931640625 649.2589111328125 385.420166015625],0.710568368434906,H644LX,0.39288129433467267
247,277.0,[333.00025593757255 225.09014654672146 885.6367688056587 521.3882937545628],[517.0196533203125 352.7182312011719 657.1395263671875 383.6329650878906],0.6540243029594421,H044LX,0.25113740082797903
248,277.0,[337.09697858157733 220.48132981425775 896.50480348361 520.3642860348828],[522.13037109375 347.8244323730469 661.1848754882812 382.3718566894531],0.692603349685669,H044LX,0.5320980981545678
249,277.0,[337.70702006823 218.3721688519961 902.6280582047644 520.4653781659],[524.89599609375 344.62738037109375 665.5015869140625 377.161376953125],0.6970428228378296,H044LX,0.38627698191828264
252,336.0,[332.98661492219924 192.43693745029873 953.1882180058032 523.1387579619868],[543.5006103515625 336.3935241699219 692.2861938476562 369.5151672363281],0.7022801041603088,H644LX,0.6243558060075776
253,336.0,[337.54941442848985 188.38336678203677 969.2155143730079 523.3279700032236],[551.156494140625 333.37261962890625 695.8645629882812 365.4354248046875],0.7102059125900269,H644LX,0.5737927464460406
254,336.0,[336.7858633936636 181.51430304960908 976.7723601457986 522.5760671365467],[552.4589233398438 331.29840087890625 699.3641967773438 360.0277404785156],0.6941787004470825,H644LX,0.7219805853432673
255,336.0,[340.22654605549724 176.2428643399887 990.7896802920563 522.6714554011256],[559.419189453125 326.1557312011719 710.226318359375 357.6392517089844],0.6986377835273743,H644LX,0.2422519966284407
256,336.0,[343.4791603023446 172.683558751569 1003.6494083864802 524.9265695682169],[565.4624633789062 323.254150390625 720.844482421875 358.8858642578125],0.6550273895263672,H644LX,0.6090478517286035
257,336.0,[342.82972244174687 171.46004198662874 1011.7016775246219 528.3926176971787],[568.3226928710938 323.04705810546875 726.5673828125 358.9263610839844],0.7112047672271729,H644LX,0.6325997358966114
258,336.0,[337.1427817328251 167.1838031017145 1018.0536695274322 531.5376363928303],[566.9193725585938 323.03277587890625 729.2796020507812 360.8609619140625],0.7454894185066223,H644LX,0.6808133651960115
259,336.0,[332.9700907185593 166.59786578592716 1024.6663775166578 536.4256136025],[569.7732543945312 325.5579528808594 731.32568359375 364.0515441894531],0.7135422825813293,H644LX,0.7535965597536789
260,336.0,[330.4950093388445 167.91791887887416 1035.117596078797 542.6496655487704],[571.608642578125 328.2796936035156 738.9755249023438 366.2709045410156],0.7047222256660461,H644LX,0.8885583636533602
261,336.0,[331.3521190641429 166.52060130705286 1045.0203556916629 545.0875427535832],[572.7796630859375 332.5130310058594 745.5170288085938 369.030517578125],0.7353253960609436,H644LX,0.9108623880457949
262,336.0,[332.06872775732216 166.24217430923804 1065.7137067315184 553.8977230115939],[577.3006591796875 335.6964416503906 751.9854125976562 372.3847961425781],0.7412117123603821,H644LX,0.9907432528550355
263,336.0,[327.0953628358209 167.81761625243664 1076.5246299638545 561.7734926447421],[578.685546875 338.27410888671875 759.1435546875 374.2546081542969],0.7487050890922546,H644LX,0.9568513967854828
264,336.0,[324.1692167317989 168.42735299359967 1083.9051035619946 566.8771665419466],[583.474853515625 338.3110046386719 763.26318359375 378.10491943359375],0.7492291927337646,H644LX,0.5822597584854742
265,336.0,[320.3846251212398 167.55960195686856 1089.7556122564417 570.3126949457326],[590.9430541992188 338.3627624511719 768.8074340820312 377.7652282714844],0.758965253829956,H644LX,0.6792991309763682
266,336.0,[319.65791936873114 165.78080677300107 1096.553982083868 572.2479606974766],[589.0999755859375 336.9105224609375 772.3126831054688 377.7083435058594],0.7520648837089539,H644LX,0.8005185491611017
267,336.0,[318.503595898906 163.64614409356943 1100.5226773255972 572.6129007991221],[591.4742431640625 336.4771423339844 773.864013671875 376.030029296875],0.7480420470237732,H644LX,0.9211799059819615
268,336.0,[317.16145557883243 163.25112512880824 1099.6575245519773 572.2159357904374],[591.2984008789062 336.7539978027344 774.9892578125 376.141357421875],0.7527869939804077,H644LX,0.5616843141025214
269,336.0,[318.87854923191685 164.52928409550043 1097.7875488855009 572.1816906381655],[592.055908203125 337.6029052734375 775.140869140625 376.0439453125],0.7521343231201172,H644LX,0.4812358269036083
270,336.0,[321.8970513335296 166.851808444387 1092.5690062613742 571.7222088754348],[597.7515258789062 339.7726135253906 776.0048828125 377.12286376953125],0.7412431240081787,H644LX,0.4487520727568834
271,336.0,[324.6792563534712 172.0123899577749 1085.8224139271417 572.8990880950558],[602.0427856445312 339.6061706542969 773.59765625 377.38018798828125],0.7499439120292664,H644LX,0.8799339256444366
272,336.0,[328.7109208168686 181.84554963306172 1078.9043421666931 574.0369603903571],[601.667236328125 340.31182861328125 770.9583129882812 377.70330810546875],0.7591902613639832,0644LX,0.6407380846871443
273,336.0,[331.69198739319495 185.74835972442276 1070.027387175889 571.5696122569016],[600.3572998046875 341.555908203125 765.9024047851562 377.0670471191406],0.7486153841018677,0644LX,0.2622530419704342
274,336.0,[334.371084206158 188.37107595006447 1061.5388549561558 567.4597175019036],[597.5664672851562 340.3099365234375 761.7692260742188 376.1676025390625],0.7585240006446838,H644LX,0.6462217185707178
275,336.0,[342.3197165916141 187.02869203752826 1053.6411206488428 559.7647480979344],[596.6585083007812 337.9544982910156 755.9318237304688 373.0323791503906],0.72323077917099,H644LX,0.701569295898349
276,336.0,[345.764447967849 183.3463311028502 1040.9339733298468 548.7685916079928],[596.595947265625 330.5146179199219 757.0647583007812 361.78131103515625],0.734631359577179,H644LX,0.43439946858869644
277,336.0,[348.81767068463597 176.1439039103896 1029.3373082571984 537.1956025174443],[595.5761108398438 316.94287109375 751.239501953125 353.0879211425781],0.740877628326416,4644LX,0.12164971287880716
278,336.0,[350.1946266766885 169.3883566997419 1017.1735889745931 524.3886648820737],[590.799072265625 309.919921875 746.5095825195312 343.5312805175781],0.7508262991905212,H644LX,0.3376137329218224
279,336.0,[351.7055958149753 167.0782623465499 1006.4222957908325 514.8587961294398],[590.4329833984375 304.1484069824219 740.4174194335938 334.4493408203125],0.7054029703140259,H644LX,0.8894601608688207
280,336.0,[352.8990391144657 164.14892751630256 996.5854348032638 507.42365613725065],[586.4766845703125 301.73553466796875 732.7180786132812 332.03509521484375],0.6772397756576538,H644LX,0.33690144777391184
281,336.0,[354.012968331322 164.3499327946763 987.5469192309516 501.95890074680244],[579.9801025390625 299.78033447265625 732.0404052734375 333.690185546875],0.6954019069671631,M644LX,0.3742864765218613
282,336.0,[353.78264487606356 169.5350385151736 977.0916384675879 498.65249334816303],[577.315185546875 296.0752868652344 725.67529296875 329.6343688964844],0.691421627998352,H644LX,0.27236481828060816
283,336.0,[353.40967908186104 164.9172485101426 965.491526049376 487.5368044530202],[573.0147094726562 287.504150390625 721.2332153320312 320.3297119140625],0.7728408575057983,H644LX,0.4641452039439354
284,336.0,[352.47428075466024 158.20717417755912 951.0762971130878 473.52825261144613],[579.4776000976562 280.41400146484375 708.9949951171875 307.03057861328125],0.6431836485862732,0644LX,0.36018914334658936
285,336.0,[352.43684746429614 150.14094170696268 936.9322874996576 458.06079153196157],[566.0960083007812 264.7627868652344 702.7176513671875 296.1891174316406],0.7156356573104858,M644LX,0.22165608418354368
291,386.0,[246.05842554906587 84.21157662339999 1110.4750918520708 694.7042236986622],[676.27490234375 390.9937744140625 916.0060424804688 448.8833923339844],0.7638195753097534,KSSTR,0.03982353196409828
292,386.0,[251.78565964805557 91.72142611287353 1106.2551986449405 693.4359199973815],[647.6939697265625 383.0856018066406 880.7709350585938 437.2711486816406],0.7875555157661438,FKSSJR,0.0235467956633353
294,397.0,[252.13394925251777 113.4608189872356 1052.290807278432 692.0297297762282],[602.52197265625 372.8213806152344 822.4547729492188 426.1614990234375],0.8045962452888489,FK884RS,0.15195222532929714
295,397.0,[258.6183323933866 122.93912082211011 1029.0267359282543 694.6022657361665],[582.351806640625 369.2395935058594 800.341064453125 423.6292419433594],0.7620157599449158,K8S4RS,0.4873868133719479
296,397.0,[263.65102667584756 124.40320896094954 1005.3797629871262 680.924932768707],[568.1461791992188 366.892333984375 777.2821044921875 415.4273376464844],0.7537218928337097,K884RS,0.6103176198210718
297,397.0,[265.71931399761286 129.73182188575475 981.7728958931826 675.9895890087553],[553.8457641601562 358.0910339355469 753.7627563476562 407.10137939453125],0.8010684847831726,EK884RS,0.24222557578610585
298,397.0,[268.6279774043594 130.46768861751315 958.0672699337265 662.9417956945365],[544.0307006835938 348.69354248046875 736.6433715820312 400.5496520996094],0.8081512451171875,7K884RS,0.8430378921790672
299,397.0,[272.7750057242551 129.62645545077396 935.2057697180057 648.483827620197],[521.7094116210938 340.6214904785156 718.6673583984375 393.7607116699219],0.7697504758834839,LK884RS,0.3008294207460769
300,407.0,[274.97843930632274 122.19878946310013 913.0392002753813 640.8272936432306],[516.1732788085938 337.3388977050781 702.2565307617188 382.2524108886719],0.7923174500465393,K884RS,0.5353565438894504
301,407.0,[278.79554854957354 116.8764096516077 895.9531078634855 617.8041299045059],[511.3265380859375 329.6397705078125 687.1198120117188 370.3109436035156],0.8073998093605042,K884RS,0.8548788206847501
302,407.0,[281.70898451933874 114.4640085765405 880.5469164271707 601.4825784503657],[502.6016540527344 315.3840026855469 678.0330200195312 357.7754211425781],0.7494561672210693,K884RS,0.5618867710661422
303,407.0,[282.66916205715154 110.09825704153829 865.4252329489719 584.7024793603778],[492.02752685546875 306.65826416015625 665.97509765625 346.7793273925781],0.8157381415367126,K884RS,0.7488571477995214
304,407.0,[283.87783854939 103.02712733284295 851.2813169903884 563.7006360109408],[490.5028991699219 291.6621398925781 654.5238647460938 331.9711608886719],0.7915325164794922,CK884RS,0.3454467834276016
305,407.0,[285.6342352647724 98.01893292055632 837.2342304834186 546.2787777094354],[481.5856018066406 283.3728942871094 647.2122802734375 322.8362731933594],0.7837245464324951,K884RS,0.7794081324603347
306,407.0,[288.5976687382775 93.05528855794716 826.1133947494604 529.7885722575938],[481.0924377441406 271.24066162109375 639.9051513671875 310.3005676269531],0.7613400220870972,CK884RS,0.8078044661743411
307,407.0,[293.543642997341 87.69091839970687 816.9449584731803 513.6451397455843],[481.2841796875 261.4850158691406 634.4987182617188 300.20159912109375],0.7263451218605042,CK884RS,0.559121909534108
308,407.0,[297.81739030121275 82.50916272470607 808.1688116713556 498.56131336764435],[474.19287109375 255.62109375 626.7224731445312 289.294921875],0.7984679937362671,CX884RS,0.3717898110834954
309,420.0,[300.6866352627632 76.48459263749973 811.3347784774385 487.4049524244705],[483.0698547363281 242.48861694335938 624.5674438476562 280.77960205078125],0.7832909822463989,K884RS,0.8668661898630556
310,420.0,[309.22287053368143 73.72602158844202 806.7780707640155 476.07809884187327],[479.5818176269531 234.93922424316406 623.5679931640625 273.0591735839844],0.7556667923927307,CXE84RS,0.21920780704765783
311,420.0,[317.4255179559166 71.47488806576351 803.2131826589732 466.17055639568116],[480.09271240234375 229.94618225097656 624.4225463867188 266.29766845703125],0.791623592376709,CX884RS,0.541281983233284
312,420.0,[325.11778190259804 69.66206846377932 798.7075526012826 455.1532743321983],[479.82086181640625 230.7630157470703 620.2960205078125 261.366943359375],0.7829558849334717,K884NS,0.4564348885147634
313,420.0,[332.5980148607336 69.06505629091356 794.3297390708349 445.26723340677364],[486.6592712402344 225.1806640625 620.3055419921875 256.8653259277344],0.7720031142234802,LKE84RS,0.5543192663585381
314,420.0,[339.1992360712036 69.6005146193028 791.9259345757507 438.0275797556119],[489.7038879394531 223.982177734375 620.9478759765625 255.48416137695312],0.7602981328964233,K884S,0.3748374729013715
317,434.0,[357.0123288924373 72.04688016099882 791.1297440335338 421.7162069645444],[498.8738098144531 211.9162139892578 622.4180297851562 246.41690063476562],0.7463141679763794,X884K5,0.17139244833144726
318,434.0,[362.1595026931917 72.67368939878165 788.3624384839137 414.8894061061078],[498.4056701660156 209.33474731445312 622.4786376953125 243.0631866455078],0.7491484880447388,K884KS,0.22567498970209846
319,434.0,[369.03973990165036 72.59597632889933 787.7068842173048 407.9649177143391],[504.1697998046875 207.68321228027344 621.8323974609375 239.23182678222656],0.6526896953582764,K8D4PS,0.11708861425994024
320,434.0,[374.5754956573013 72.89881154879944 785.0807053415637 400.6106881125793],[505.55755615234375 206.51649475097656 620.5469360351562 234.7788543701172],0.6569473743438721,R28KS,0.018533343905534846
321,434.0,[379.66974304901004 72.08876388945995 781.5427183495929 393.42369521737487],[501.0492248535156 203.9996795654297 618.3554077148438 233.10702514648438],0.7017460465431213,LRAITT,0.04954150948561523
322,434.0,[382.4422441100969 71.57960775118147 776.7519208625354 387.4977873526927],[507.293701171875 200.57717895507812 619.4718017578125 227.80514526367188],0.7302941083908081,204SI,0.013615462716172167
323,434.0,[384.25268857635615 71.7920944719771 769.4028077579867 380.4222529499024],[503.94818115234375 199.5986328125 614.8255615234375 227.9746856689453],0.7157384157180786,LDT,0.0545416921377182
343,449.0,[219.44913370832228 137.99486928436136 892.8815837850686 671.5492322168088],[455.0334167480469 409.4017028808594 638.2709350585938 455.7509460449219],0.8051806688308716,K7,0.2871964557726543
344,449.0,[220.83309861720664 135.68200407933926 896.4021675194424 668.489906229682],[458.30145263671875 405.232666015625 647.5224609375 454.69866943359375],0.82553631067276,60KH,0.22472672181564426
345,449.0,[224.7428844963909 135.05727438898953 899.4290430663787 668.6896649025308],[460.14093017578125 404.2513427734375 650.4071655273438 452.1563415527344],0.81134432554245,66FH07,0.47835990971440556
346,449.0,[228.8333660992556 132.9262344687761 904.4708078949253 666.480137689654],[463.72802734375 403.64044189453125 650.8491821289062 451.3059997558594],0.8015249371528625,66FH77,0.5439001086225094
347,449.0,[229.54160081309487 132.87834416400455 905.6711426974096 667.880911477791],[464.3083190917969 402.5254211425781 651.05029296875 448.914306640625],0.8038254976272583,6C,0.2858248861081218
349,449.0,[227.06113911580394 129.37984850393985 899.0649320042215 666.4796848716692],[461.7331848144531 399.56170654296875 652.7008056640625 449.08538818359375],0.7937564849853516,66H,0.37237133580081555
350,449.0,[228.3539500678666 127.15585280493127 905.8955877482433 667.1160078319069],[459.0489501953125 399.7182922363281 651.6992797851562 448.5335998535156],0.7981257438659668,66HH67,0.27350055856071553
352,484.0,[213.24892528498026 119.59224291670944 916.0838656618107 675.2921235503601],[454.31854248046875 399.1836853027344 650.5135498046875 449.85302734375],0.7870595455169678,66NH,0.4452003240585327
352,481.0,[-8.84074535584557 11.853514633730924 337.57529414304724 439.4787356014717],[0.0 376.9719543457031 42.39248275756836 410.9593505859375],0.43083909153938293,3N,0.001963724629583659
353,484.0,[209.49733634746104 119.15132309035573 916.7760310615629 679.2095346758634],[452.5865783691406 399.56475830078125 648.5983276367188 450.9800109863281],0.7983042597770691,66NH67,0.09600369180920443
354,484.0,[208.72951843941104 118.18750687771245 918.7240952222094 678.346314185741],[452.9341125488281 399.4773254394531 648.1805419921875 450.8275451660156],0.7973045706748962,66NH07,0.14663732216824543
355,484.0,[209.2435115099732 119.18651455352892 923.2741261433175 681.9822614606635],[453.74090576171875 398.9008483886719 650.54296875 450.02801513671875],0.7885813117027283,6CHD07,0.6906728279717924
356,484.0,[210.43105149632373 117.60252473625638 930.0627298177387 683.0828786759016],[455.98681640625 398.2493896484375 652.1311645507812 449.796875],0.788576602935791,66HH07,0.47474811927096694
357,484.0,[209.8279810412884 118.4835125313183 935.0150962845839 687.4841759444595],[457.0151062011719 398.6654052734375 652.7448120117188 449.195556640625],0.7882623672485352,66HH07,0.6639910213249101
358,493.0,[201.95708640945634 117.64769647991312 948.9215642106122 696.1334162648482],[460.45220947265625 399.47003173828125 654.0233154296875 448.2037048339844],0.8018432259559631,66HH07,0.9233412613011727
359,484.0,[214.84572829549552 118.54996431717535 949.2161310400297 694.6684361396699],[462.1980285644531 399.3061218261719 659.6387939453125 449.59918212890625],0.7934334874153137,6HH07,0.5228860818276441
360,484.0,[214.48887868635916 120.72580869556714 951.0319927322048 699.6923850008637],[464.2113342285156 402.0915222167969 667.2744140625 453.8442687988281],0.8051691651344299,66,0.995634359808725
361,484.0,[214.07312738932268 121.58342330210917 953.2511071057545 704.4837079247076],[468.56427001953125 405.9620666503906 669.5578002929688 455.7125549316406],0.814201831817627,66HH07,0.7023386913508116
362,484.0,[216.93688483435955 122.55098595315303 958.4353397940674 707.49848275809],[475.8769226074219 407.8603210449219 678.0405883789062 456.8927001953125],0.8125362396240234,66HH07,0.874901119876208
363,484.0,[219.90817149520143 121.40718351609064 968.2025813128928 710.8950339901768],[473.2997741699219 411.11785888671875 680.8531494140625 457.5425109863281],0.8171524405479431,66HH07,0.4613402684679045
364,493.0,[222.68259682644253 117.14759579962856 988.2675471175353 710.5702810626125],[472.7485046386719 412.26300048828125 682.92431640625 461.6302795410156],0.7782735824584961,66HH07,0.7937478009634842
365,493.0,[222.02845562944862 113.7354256079534 990.9740156455716 704.1995976843965],[488.42474365234375 417.8072509765625 691.9354858398438 462.2667236328125],0.7756618857383728,66HH07,0.9223366450983587
366,493.0,[220.75974294352585 114.99125695826842 995.8180274025319 710.2813897495736],[497.0556335449219 418.71539306640625 695.5980224609375 466.7543640136719],0.7989388108253479,66HH07,0.8679061676295371
367,493.0,[221.94660376194923 112.17096031058048 1001.9831880671006 708.3198070733959],[480.8917541503906 420.05059814453125 698.8089599609375 470.6653747558594],0.7277836799621582,I66HH07,0.676648471016318
368,493.0,[222.65422640247738 112.51518346867562 1006.7337984733492 709.5509142439328],[490.13232421875 419.5742492675781 707.9099731445312 473.46551513671875],0.770051121711731,66HH07,0.4549599313329448
369,493.0,[226.9831389326106 109.97246951955145 1020.8954582279431 708.8931438262978],[493.27569580078125 423.1473693847656 709.857421875 476.248779296875],0.7788683772087097,66HH07,0.7690707476022747
370,493.0,[221.75636983392565 109.42506040662869 1020.0155064490762 709.3854617788236],[496.2052917480469 427.2392883300781 709.6194458007812 480.93157958984375],0.800643265247345,66HH07,0.5944327283638173
371,493.0,[221.82148121174947 107.28078636491438 1028.4187657395871 709.5696063629894],[499.884033203125 431.3590393066406 717.7056884765625 484.8515930175781],0.8123713135719299,66HH07,0.9367867097291852
372,493.0,[221.184362973894 103.86579868290119 1036.3779929109048 709.6433422099867],[497.2779846191406 431.76116943359375 719.56103515625 488.6708068847656],0.8266177773475647,66HH07,0.9011483451262764
373,515.0,[207.8397598390904 85.47926396562121 1040.6249265480503 706.0242583169588],[494.7191162109375 432.171875 721.80419921875 489.2286682128906],0.8285552859306335,66HH07,0.8708976912565485
374,515.0,[204.9777167046098 79.39934908314524 1054.1354827996427 711.2710100042872],[496.549560546875 430.80426025390625 725.1620483398438 484.0498046875],0.8029568791389465,66HH07,0.9990551777682484
375,515.0,[197.2525874594786 65.92746391330735 1065.0242042405243 710.7879300641191],[497.086669921875 425.39508056640625 722.8175659179688 482.1889343261719],0.7906091213226318,66HH07,0.7754250238209398
376,515.0,[193.04160343920637 58.43477855862335 1072.1832730470446 711.2467678837884],[496.3642272949219 421.15985107421875 724.9930419921875 477.6840515136719],0.7821155190467834,66HH07,0.9921709000254948
377,493.0,[195.9194124808614 66.6511370143138 1059.173338409203 705.2030402022791],[494.6483459472656 417.6435852050781 725.5856323242188 470.219482421875],0.7786283493041992,66HH07,0.9984615290040488
378,493.0,[189.1241886372324 59.33105234413455 1059.5855720811076 701.4660574561346],[494.5754699707031 411.96002197265625 729.1484985351562 468.14593505859375],0.7896766066551208,66HH07,0.9826407131686118
379,493.0,[184.412666444232 51.97571633109891 1063.280567631312 698.2090951638083],[495.79888916015625 408.0072021484375 736.5496826171875 464.4411315917969],0.7998191714286804,66HH07,0.7867894815055283
380,493.0,[180.72304397658672 46.38418261987567 1065.0358225975517 697.0160013794153],[497.0387268066406 407.4390563964844 735.401123046875 460.5563659667969],0.8341783285140991,66HH07,0.8395624950081331
381,493.0,[176.57918650829544 38.75367981747581 1066.4056091479906 695.6782719495318],[493.1955261230469 404.875244140625 737.8434448242188 461.2532958984375],0.8293083310127258,66HH07,0.7776720056117836
382,493.0,[175.84385519205784 36.11050639479316 1072.8204880416558 697.5813817480687],[499.1205139160156 404.1830749511719 740.0109252929688 460.0693054199219],0.8229637145996094,66HH07,0.7639437021994109
383,493.0,[170.23678960056048 35.738844947096084 1079.475134834634 702.6320700098158],[499.5575256347656 399.8418273925781 746.8272705078125 460.2699890136719],0.8141825795173645,66HH07,0.9140581023084717
384,528.0,[162.33026500379577 21.927789430829193 1104.4780113943364 705.4147576843163],[502.2653503417969 394.47186279296875 751.15673828125 455.74676513671875],0.786145031452179,66HH07,0.9826204244116293
385,493.0,[168.71461630421504 24.474508659769583 1086.398935174605 697.6403611093715],[508.73028564453125 391.9905700683594 752.6062622070312 452.12872314453125],0.7917284965515137,L66HH07,0.33055768008286024
386,493.0,[169.12887559722338 18.716533563085477 1089.1977247631748 694.5520618958735],[514.6171875 388.4111633300781 754.9903564453125 447.15087890625],0.7937192320823669,66HH07,0.766595692655169
387,493.0,[173.2767775854311 14.54911543968501 1097.4040551390258 694.049993834693],[513.0977783203125 379.8533630371094 762.4801025390625 442.4703063964844],0.79615718126297,66HH07,0.5685101627605031
388,528.0,[171.01271748470674 10.750544519965217 1110.5859120165355 697.8000850828912],[514.9197998046875 375.1385803222656 764.011474609375 434.05120849609375],0.8054666519165039,66HH07,0.44466120738236703
